title	artist	nov	adv	exh	mxm	genre	unlockRaw	indexjk	jknov	jkadv	jkexh	jkmxm
Liévre -blanche-	Diartzh	5	12	14	17	floor,toho		emtc38NFNh5Vxurxp1LT7Q	emtc38NFNh5Vxurxp1LT7Q	xYdHTqlP75_Tx-_xQ0_D9w	YLxhjixI8-xlqrrDiTd7yw	iwt77lDalg1muEk1pjqYBA
Another Chapter	からとP feat.リた☆	5	11	14	17	sdvx		QgmH6DxSzoBnv3DU-29XYQ	QgmH6DxSzoBnv3DU-29XYQ	MIba70O467Mzn8QhbvRD6w	HCNfkuvd6YTIJH7z7InV0g	grYaMZ5YOEG63PN8la4Mbw
Absolute Domination	Laur	7	14	17	19	sdvx		hoZWz86ZUUOptJL4QkFN5g	hoZWz86ZUUOptJL4QkFN5g	1yyAsB9gM8YK3IXCj-1cqA	FaVlLlSJn14e9mHKGKTqHA	x8guC5JWo-CLkhTmwwLIKg
オニユリ	ぺのれり	6	13	16	18	sdvx		hWkeIiLTkbEwS-GZ1MRunw	hWkeIiLTkbEwS-GZ1MRunw	m1cDJaNS4ry9IeG8zVOxhw	NGJ1okgDOkFRET9ziVvZqA	ScE_J5AmG3mbGydaeAyxSg
Xronièr	"かめりあ as ""fluX Xroisé"""	7	15	18	20	sdvx		FeTAXjsJO1gXsEGTk_RMqg	FeTAXjsJO1gXsEGTk_RMqg	jQ9yhJBWM0tWFbCSIN0IJQ	GkO2Cd5b39gGBzwwOmcRHQ	Irrn1SsDWCe_XE2gG0MyNQ
コメット⇒スケイター	U-ske feat.棗いつき	5	11	14	17	sdvx		EWS-kjBn4IEMuiqbVzT7-w	EWS-kjBn4IEMuiqbVzT7-w	AivfniJWCGr4T5jEZBWkQw	_cE2c-uZoQXaVyUa5izcDQ	2u9fTFveznqCrxEUr2NPgA
サイコパスラビット	うさぎ愛好会PSYCHOPATH(cosMo×syuri22)	6	13	16	18	sdvx		TJErmE-rLJdZKq8Z8obQdw	TJErmE-rLJdZKq8Z8obQdw	99v1lsmVhMYo95aOtlpeTg	qyGlCCz1rK-Q4mWEilExow	LsGqr2N7_LMP52cPQUVgtg
水簾ノ調	Capchii × Crawk	6	12	15	18	sdvx		6ctWOBbX7GDwrQaFkqewOA	6ctWOBbX7GDwrQaFkqewOA	i8jDV_TVluLmsYh6ex4STw	mFjkwLQBUqYtmN-sRyAQrA	8T8-uW-5ScLKt07n9e_3EA
スラッシュ//シスターズ	はるなば with すずしろ&桃箱	6	12	15	18	sdvx		q2eBRTqZgwNK9VqK4geFxA	q2eBRTqZgwNK9VqK4geFxA	2OnBjSqwk9vSuQ-HsvdjVg	bj77citdjDTyzhgdVd5LCQ	KOeRZ3yIgaQUiilSCj2vCw
そして黄金郷へ	TAKU1175 × かにまゆ	6	12	15	18	sdvx		77sxcO_o7J6hwpQE1ElX9Q	77sxcO_o7J6hwpQE1ElX9Q	h-FGlDeGZt2mU0qwfrVx_w	Ylsh6YjFKe7WLEe_kzekUw	qWvHOJrKXB4G7oEobQjaQg
光射す澪のユズリハ	Cororo feat.Yuria Miyazono	6	13	16	18	sdvx		6LI2tJERDRpYybVzxSUmFQ	6LI2tJERDRpYybVzxSUmFQ	MlboX36SI_tEFiVzhtKcvQ	L4h36VkumfHBb8NGagFyNQ	9gwPNKV2yDogYEV7mm1wbg
Failnaught	xi	7	14	17	19	sdvx		cR2irCamzgsZ2Ghxwz05iw	cR2irCamzgsZ2Ghxwz05iw	ts7rll0RE-O2I8xCEn7yIQ	A3zFRK3VIE3M6FCC2TIGWA	iVcqiYB79a5QBNDMCu9pKQ
Fly Like You	technoplanet	7	14	17	19	sdvx		JaELXBhGOWRnZWD-arqdGg	JaELXBhGOWRnZWD-arqdGg	iuTTKEpS24hIHci-M6G1gQ	7ejRnZRt54UtWtiAh1TZlg	GvHEjm5jb20dzjTbnEux4A
Made In Love	黒魔	4	10	13	17	sdvx		YnoCdtWqKILbT3Cyyah1Kg	YnoCdtWqKILbT3Cyyah1Kg	8kRyc_aEmcCLKNen3n_hPA	7vaw0B_LevJqgf84Ka-PGQ	_RSsymCeMZ0cOD0g9ld4ew
FREEDOM DiVE	xi	7	14	17	19	others		lGkQPbYJPMQM3wexe1edgQ	lGkQPbYJPMQM3wexe1edgQ	zyLe2bDalCbWZSpDUoK5NQ	wZCT4uYDMaXMscTIu_9Gcw	qDnRSCmgO3yDfZcy6zPlKA
Dark Matter	Yooh	5	11	14	17	floor		AGbhWxde2XLyZULS7hswBw	AGbhWxde2XLyZULS7hswBw	FoJZHVd1oY9Cte2JuY25hA	k0HWpKPGB4On5SVbi6IIpQ	OZkORMWprq8aK24y1dXIhQ
ひとりぼっちの魔王	Verdammt	3	9	13	16	floor		9EGrSW5gWsoFMgORBKG_xQ	9EGrSW5gWsoFMgORBKG_xQ	RXKNlHSczOkFrqQ5t6TVTQ	b8McIjfrSLS7r-9q16ednw	SGk2c57l2fW3-o-BaxpiHA
ホワイトパレード	梅干茶漬け	6	13	16	18	floor		aCfHCzMXF9fr6_GCG3s7JA	aCfHCzMXF9fr6_GCG3s7JA	oUz61TxxAjtunuKLdjlinw	59lkgoam9mCThrMbGe7RTw	gWGBVbUAgn6ajGZgRyYM3g
Justitia Gladius	kanone	6	12	15	17	floor		a1OnVP3INbBhx_9C3bT1zQ	a1OnVP3INbBhx_9C3bT1zQ	MW_k62hqQ7wBzfG4rRp_Yg	zL_Gw97PIjzjhGWrTPEYQw	F0H4r6QLSg_je2XXKA6lAA
Levier'n NābYss	MisoilePunch♪ ~Take No Complete~	6	13	16	18	floor		az2ZafixCsl_1Vdc6F0sCg	az2ZafixCsl_1Vdc6F0sCg	-VUsT65lPyotN6ZH5l3_Pg	wfrdNCQL9WYcbRBiNj87tw	5kvTr2Hjld9wKgPUh-GwdQ
Invisible Full Moon 古屋直雪 remix	古屋直雪	4	10	13	16	floor,toho		zwHIRvP3fR--SFuU0Pg6Kw	zwHIRvP3fR--SFuU0Pg6Kw	sOUV71eNmeyj0sisp7YDwA	mHL5CwkY-71kR3_gCJKNfw	aA5T93mQ_01fijIHfjJe2A
Victim of Nights	すのうまん	6	12	15	18	floor,toho		wgzN3NSyL6SEZOCm816BqQ	wgzN3NSyL6SEZOCm816BqQ	13OZrSoUIY6jrQF5uGe2rQ	-ouDFEsvHIO0nZIYdYiAHA	KcoxZLBXCA3nRQwG7nwwNQ
少女綺想曲 -G.X.N. Remix-	激戦の人	5	12	14	17	floor,toho		wmUbKA-fCLztmN1Y4N98sw	wmUbKA-fCLztmN1Y4N98sw	nJC-orCAfAJ-HzQvpcJIGA	5HtMDNlAI_0OZDUw5LB9nA	pGKH-dXRcCYDSX09zoT7WQ
Mysterious Nights	あさり	4	9	13	16	floor,toho		kHfRlOgOFkedsxZu7atCVA	kHfRlOgOFkedsxZu7atCVA	Tt9-D_qm_ZoVmCz8g-KPfw	ujYF3OMQ9AVzSQp7SZXLcA	AOapXJjhfHqOiQRgCWb9kw
BLAZING_LAZER	brz1128	6	12	16	18	floor		LxC-OmxJR4cyzlvGoBf0BQ	LxC-OmxJR4cyzlvGoBf0BQ	a636QNX9bFeO09qTa--cKA	6fcopmjELjFMhqUbq7qdDw	8WeU_J-EjFXSGDaO5MMhwQ
Melty Sweets	Ironami	5	11	14	17	floor		Oze0vqKEoBk5W5q7IsN6bg	Oze0vqKEoBk5W5q7IsN6bg	FKgPFYKlPXIsTzQf9Ippdg	bpNXCE8UT0qRrfCUG-yFhw	zYHozYTHPAhjogdlIMihDg
Reb∞t	"BEMANI Sound Team ""TAG"""	6	13	16	18	sdvx		ugP4ZpoHgjhZQa3PC4aevQ	ugP4ZpoHgjhZQa3PC4aevQ	TsQZLaE677_p1zcrjVPfwg	m8NzBVi2lFLalM_V20qKHQ	fHx0zKSASv5hyGppZA3hjQ
KIMIDORI Streak!!	梅干茶漬け	6	12	15	18	floor,toho		dN39Qo_NXn7gGHMHmFeMGw	dN39Qo_NXn7gGHMHmFeMGw	HYbzyaxL8McJDsgzATTrfg	grP1G-m0es7cUL9TtOvUPw	4yII8oe8W__chCr84JOFBg
Gate of Atlantis	MasKaleido	6	13	15	18	floor		Bh4p7-EY4GDB70rSmK0onw	Bh4p7-EY4GDB70rSmK0onw	nDSAyScl4NM-nrRwSmykPw	uIjp2h-egRKvKFU6JAQDNg	Bu78aPCxTogUJyAfHShIbg
失敗作少女(EXIT TUNES)	かいりきベア	4	10	14	17	vocaloid		CHNg1VG2A3fTZC8EeBguJQ	CHNg1VG2A3fTZC8EeBguJQ	PV_PepyaONnSNxlDZTiLoQ	0WK0uerwsFp6CyEuWL3H_w	5tjWdsK9oBmUTFZesQVfnA
Secret Traveler -MeniRemix-	Adust Rain	5	10	14	17	floor,toho		dX14ZPuIJhRxaQ2w040AtQ	dX14ZPuIJhRxaQ2w040AtQ	_8aWLCt3Va0MeCI58ogLLg	wVTCt_hgzZf7jf07pAtfvQ	KeZBHAsD0XJy5781DmQhHA
Knights Assault	零 -zero-	6	12	14	17	floor		JbTbKPmyTEvDrnvA72Flqg	JbTbKPmyTEvDrnvA72Flqg	_5imwgfmbOEpEUDM7XmrYQ	3ZEfKy6MlvJxqW7M20nVmg	ON37GT4MzihngVq8zx7wSA
プレインエイジア(MRM REMIX)	モリモリあつし	6	12	14	17	floor,toho		S4gRatiAtcsCpjEoOfnTSw	S4gRatiAtcsCpjEoOfnTSw	Q204ibdUOjODZT3RMAbhng	clpsZadzv41PwHANn3arYg	pFzPG24Qb7vzb0rvUK-SlA
見世物ライフ(EXIT TUNES)	otetsu,164,蝶々P	4	10	13	17	vocaloid		8ri6SbM__OqUJVNP64KnXg	8ri6SbM__OqUJVNP64KnXg	0BEb-YgaHuCiRXBQx-teZw	ckCbdZYrCVNm9Gf7xzmMcg	lJABcFx1vPHfUccbCBY2Ew
MeteorGlow Aftermath	pan	6	13	16	18	floor		7L1UUZJFrTC2WIuROXzVCw	7L1UUZJFrTC2WIuROXzVCw	mtxy0n44TbR4MgAO4QdSeg	YJMW1H7xfVK2uZ9H-Ks_BA	Un8RF6ldNgn3-sxsTr7QuQ
ECHIDNA	HuΣeR	6	12	15	18	bemani		7upN3dGqofM5vwygpzAJTA	7upN3dGqofM5vwygpzAJTA	MRDWkRqEBIFizu2lEUNH5Q	M8CExdiAv8V3UbAI2jQzig	EzElc3KTIE-av6ZMKWV6Tw
Chrono Diver -PENDULUMs-	猫叉L.E.D.Master+	7	14	17	19	bemani		hNWGdzGDRQSLN-cjKVrU9g	hNWGdzGDRQSLN-cjKVrU9g	SLfKorMcFj3CTUesyE5OQg	ufKkd4SRRCsyC9Smgq8o3Q	s-tmFJ4myFFgdDEz6q6Y5g
Nexta	lapix	6	12	15	18	sdvx		QgA1uuAIQftB1vsJQ-gShg	QgA1uuAIQftB1vsJQ-gShg	7heRmnxq_KhvRcHcXMAKJg	mun0JhbFmBeQ86r1tRfpbw	hNnY-rNmEeKVOvm-CwMOIw
ILL-STARRED Diver	polysha	5	11	13	17	floor,toho		QvEFs6LOECRbxuTrdG7Qwg	QvEFs6LOECRbxuTrdG7Qwg	LHWQ4S--3Bhhg5i3Kw5m8A	4Xxh3CQZmEP1jz3cqA2L7A	mvVb6umtsGHQD2znR2a6zQ
煙	庭師	5	12	14	17	floor,toho		B841528tWfTo6WCRqWRzsA	B841528tWfTo6WCRqWRzsA	pqE2RGo2UR5ak-lboNYk4Q	RdMWvvmOIcAhCVl5DaoeWg	t9WJ4axoehHcuu0aA5dnvQ
SUPER BUBBLE JOURNEY	こふ	5	11	14	17	floor		X2LS5LW_rWW45UD0L8Jfww	X2LS5LW_rWW45UD0L8Jfww	HQPSh4OjllC2CEBXyyZR6Q	K3eIB6cSRaE7SLSvUfrY8A	HDpCbvxfSdvQzq3Y7iQdeA
Touch My Body	anubasu-anubasu	5	12	15	18	bemani		lHhMulnPO9C_39q5u-4g_g	lHhMulnPO9C_39q5u-4g_g	u8kSFKa81CkKB4HmhhJWhw	9wfjnnKKwIKBtMPux4JJuQ	lZTkJhnRf7ty5_k5fanodw
誰が為に兎は舞う＝狂速狂騒曲＝	うさぎ愛好会(cosMo×syuri22)	6	13	16	18	floor,toho		nj4h5yrs4n7pCvAym6cvhQ	nj4h5yrs4n7pCvAym6cvhQ	1Bu6SOPlbv-4Aynvo6FNDQ	aGgjLBAAVb5t2LmC128HFg	TFBq_DDeT7MhCGzDld_vSA
Blue Stream	とろまる	5	12	14	17	floor		z_fx5Kb5jVeDAsRgKrRALQ	z_fx5Kb5jVeDAsRgKrRALQ	VNbW-tbDBJQyfYcectsIMA	VSE49hZ4BRR1B8-s4DDJ0g	l6BJ0_fLE6muFx21NNiHBg
片翼のディザイア	Endorfin.	5	12	15	17	bemani		l8_IpnUYOjYppKGRJ3aNsg	l8_IpnUYOjYppKGRJ3aNsg	UwNovkw0YjlblO4sdy10Fg	2z7lqN8NfT6VZf-ax-7c6g	QkeTbXj5YhV2jxJvBoeg7w
LastΩmegA	BlackY	6	13	16	18	floor		Av8IFN4MU-ypJO_POkwW2A	Av8IFN4MU-ypJO_POkwW2A	XXltQ1-5Pu2v1MPqZ8U1UA	44m8z1fAJ6racoRcHYd8iw	Q_sSSdJHhexHDj_cs-yziQ
La Danza del Fuego	Kiryu	4	11	14	16	bemani		NVprkHYppi6MPi2CPBhTVQ	NVprkHYppi6MPi2CPBhTVQ	8L1abXl-iCqWMjj00EdkLw	FaR9zjI2YKQWKVTJQ4pYGQ	_5s9ohzbgKpxONk5V1-dcg
Redshift	technoplanet	6	13	16	18	bemani		92SWjuStbjlTFShLtHw45A	92SWjuStbjlTFShLtHw45A	g3hIgM_XCpOLnxpBhdJNWg	QP2RuidaKdEJ7-t3UpQBYQ	8kgVPd24d3BSfdSERmSVEQ
アワデコノヨヲ	AMAZE	5	12	15	17	floor,toho		_Hmjb9QgmM8RBrYp5dEmuA	_Hmjb9QgmM8RBrYp5dEmuA	-bmZqEoGQcsa54AC536cJg	5R7p1VuO0f2rDRCS1mMnPQ	LvrVJ3Ax_5o8zanbcdTgcg
Iridescent Clouds	Hidra-Xjeil	6	11	14	17	floor		rBKrNZZOBgGb8n4-mSK_dg	rBKrNZZOBgGb8n4-mSK_dg	Fku5bO-KUb55s4AlshCjfg	KzteGBO7m-I5dwsVfiTErg	3P7QXopskLVbACjYD7wlnA
SAtAN	P*Light	6	13	16	18	floor		vnZkI-3mb6NpaES2SZgQtw	vnZkI-3mb6NpaES2SZgQtw	Qp7go3t4gj2lmeanQTNC_w	Fsyq2RsTPNxqN33ur-XxGA	cMVwPMsVDga_nNA9lkCKxA
disordered asia	シイナフユキ	4	10	13	16	floor,toho		9IuxKhDBKqi2RyL5VcPuQw	9IuxKhDBKqi2RyL5VcPuQw	AvHP8DEcOTKdFjBcmFot4g	oDhH49uresFzBaXEXOxaWg	zkVO8_kWjC62NAkKO7HTlg
Divine's:Bugscript	かゆき	6	13	15	18	floor		iNwv4IhazvEe8wzFhx5HQA	iNwv4IhazvEe8wzFhx5HQA	KWKYqsspP9u_XYB36I9CLw	VwVx54dHoErj8VfQxH0nag	IjsJuV2n0kFEqIZVi2Epeg
Two of Us	Sound CYCLONE	4	8	12	16	toho		oZZwea0Wy8ENROBW7VAWYQ	oZZwea0Wy8ENROBW7VAWYQ	qXOiu0IiO-QTuLRzgVUppw	pcQPqN1VAEh1-stllqix5Q	T51maTkq58OFj1z8CYGvpg
Dreaming feat. nomico	Alstroemeria Records	4	10	13	17	toho		sfIaty2jlmS4cOzUM4zISw	sfIaty2jlmS4cOzUM4zISw	kuiqCSKl4-KWaLrYjJSa1A	UpkC_AjxOaUJ8ge8I8_INg	q3l7EdsnWAt1r51W0r_q6A
私の恋色。	テヅカ feat. 大西あみみ	5	11	13	16	floor,toho		JEyOsn7ayU2evgP6c9k9LQ	JEyOsn7ayU2evgP6c9k9LQ	C9mY1PORpVFqAcmgqqO5GA	3xNUD65m0u-XA0NVKusv-A	C2OGC-cTupuPKt8X42KwaQ
Arcade Prison	MAD CHILD vs. siromaru	5	11	14	17	sdvx		lMLMC6rezEAc8dpvHnV8MA	lMLMC6rezEAc8dpvHnV8MA	a8EnRpf7YUurFvKaBT4G0A	52ft4Lhb7jJIvZ1uhguWug	ugTJC_bclbO9E4VRKWbAhQ
Evans	DJ YOSHITAKA	6	13	15	18	bemani		3EEFk696Sr-gLs8jWrxsqQ	3EEFk696Sr-gLs8jWrxsqQ	ysYtPmIqSkq1Mite4blWsA	dCBmklxQgIWVdb3UsgiNsg	BKKoP-kXN3kVFEOmMm7S-A
Oriens	ginkiha	6	12	14	17	others		iSR84Z_iZ4dnPuDm81Ftpw	iSR84Z_iZ4dnPuDm81Ftpw	-nB5rHSZdUYD5_SQznEgzg	_PwTXP2tcLjiPZVoQTWwUA	YS4SjObm1tK-nURcpm-LeA
Decoy(EXIT TUNES)	Yooh	6	12	14	17	others		l9b7_U5ruXTfXgZ6hY9wCQ	l9b7_U5ruXTfXgZ6hY9wCQ	6iJiqbzFLeyv7GgQxMxXIQ	jBhM0DmyqEzmFjqDlvGQIw	elHxNzFlq6lG2QW6eESdXQ
New Leaf(EXIT TUNES)	BlackY vs. Yooh	6	13	15	18	others		BqstHWvbd5pUcKJzPHz2_A	BqstHWvbd5pUcKJzPHz2_A	EGh0xDFcLbOeQIl1Pcoa3A	FkzCeUBfVkd1Pt07A8GCTg	zj7ytyxXCIm2dHMNa4-6nQ
β(EXIT TUNES)	BlackY	5	11	14	17	others		8E7vUws-6SZMhuWg4iqivQ	8E7vUws-6SZMhuWg4iqivQ	00bzrYoejYG3cLnxj8g5yg	ywFQSoREnjB-5-8ChONEaA	oDu1KSIo4qz-2Pykv4Atxg
RHYZING BEAT	PHQUASE	5	12	15	18	bemani		-ji4xpr3eFLN5f1yjYMGWA	-ji4xpr3eFLN5f1yjYMGWA	tSXS0X_g_aDfDBwXI8OuHA	enc1lmm2NMLhpyYT9_kwFQ	ID33ziIHF9F5sK4kPJI2vA
Re：End of a Dream	uma vs. モリモリあつし	6	13	16	18	others		k_oO5p-rb1VfOq6-OGFGog	k_oO5p-rb1VfOq6-OGFGog	CWftlE1xs0JQaSPPRCeUBQ	iXVHs-oZy8E3UEjTBLa0FQ	7ktC2O2NoJUrdOsJYjxuJg
業焔繚乱	BlackY	6	12	15	18	sdvx		esXHGisR9unb29xZByIEaA	esXHGisR9unb29xZByIEaA	RfKlhY5dpiVcDCAEEdwZfw	IAGSVzdVB9UM_CXo4TRjHw	Gfw73TxK76o6tDy1ASXIDw
Sky High	Cuvelia	6	13	15	18	bemani		HM5m8syknUPQH1yeWUl57Q	HM5m8syknUPQH1yeWUl57Q	qyXp8zyEGV0O5c6oIFCO6A	RDsyfhIxjYSQiuPUURmGPA	-rmQH7EuJNmyuMI6sOjfSQ
スピーカーガール！	TAKU1175 feat.かなたん	5	10	13	16	sdvx		NdZPagskXzlarPWj_6V0bg	NdZPagskXzlarPWj_6V0bg	H9vpGI-DPvwRYAjnfNmZlA	FkbWGC7HGQJ3pcP40DyIxA	pTLrpM4Ht7OFsrE7-A2hmw
CHERNOBOG	漆黒のEBONY	6	13	16	18	bemani		i2Yshw31hbZh228p4YiG9w	i2Yshw31hbZh228p4YiG9w	sgEbzi_MOMEno0iSlIROPw	jN1PPJvKQphGnCwgXOtjUA	LAmSLcaCIMe-wGXUhJgoxg
ビビットストリーム	DJ TOTTO	4	10	13	16	bemani		kKVddCuLxGIPUe4J5X2oXg	kKVddCuLxGIPUe4J5X2oXg	Xnjp_how4-mumIa6TC0nlg	4xY9eW7krAgb50PAPYKBEA	_2-VPHNDr3vVBfM9ybIapg
Phlox	Sota Fujimori 2nd Season	5	12	14	17	bemani		ZwxrTdk9jXPDqmHlvVSfFg	ZwxrTdk9jXPDqmHlvVSfFg	mSgrlX3iT5TEBDbBbwd2IQ	kZUQLTkHOAxIgGNYRUKlDQ	HK5DSSLKKOHCPG5jFQT_Ag
BELOBOG	"BEMANI Sound Team ""純白のIVORY"""	7	14	17	19	sdvx		M3vLXc0I6mDJonqWe-VISg	M3vLXc0I6mDJonqWe-VISg	KHJ4Z3Gr-0ma9TpUn4XiRA	Q0ngf4RiUtAEb9HHBZtwcA	ZjjzQUTlByICbCj1VAUDWg
蟲の棲む処	かめりあ feat. Nana Takahashi	6	12	15	17	bemani		XvAlEaJgZf0xYzvR6xWM_g	XvAlEaJgZf0xYzvR6xWM_g	ym8WsICEpfIYNl55SWTdLw	SBI8HezJXyZAo5cuEsYkbA	e-OpgrBLaaFvEeULuRC-bQ
Royal Judgement	Kobaryo	6	11	14	17	sdvx		E76oHiY4VHXmDyRtPzSXIw	E76oHiY4VHXmDyRtPzSXIw	WSO5Tfy6T8uONsZ4tGgKUA	qLJlkGQG5mXXKnUzABVuJw	vNvSBXeOG3fJ2AoGfKHs_g
ロプノールの商隊	Akhuta	6	12	14	17	bemani		Hi7WEJdM99wDr7S45JHiGw	Hi7WEJdM99wDr7S45JHiGw	pi_KciCeL2dJcqyp14ydFg	L4LnQoIvojDo8-haxKqlAQ	HO2LzRZn2TsFHKtxzHzfng
惑星☆ロリポップ	SOUND HOLIC feat. Nana Takahashi	5	11	13	16	bemani		xRqZXjqI2ZVGnClvLSgN4g	xRqZXjqI2ZVGnClvLSgN4g	7R2SyDqXlMSIv6AZEH5Vww	J1nHq0u4oO63A9Vfm_Sn6Q	cmCXJwOclUGQ29q6RzHEoQ
分けるな危険！モモモモモモーイズム	ARM×狐夢想 feat. 桃井はるこ	5	11	14	17	bemani		3qhtpJxMkz_URZTXDOeDog	3qhtpJxMkz_URZTXDOeDog	M5v5K0u9PGBrnUSjo6_iuQ	-XihyUJIDqFLyiWHlASf8Q	YH88H2Fx9XWMOHcXaV4Nyw
Awakening	technoplanet	7	14	17	19	floor		SJ-S28HWBUuMxRlJF98EJw	SJ-S28HWBUuMxRlJF98EJw	pLj7Y70EffUlnsye7QsFhA	1Nl6oLVNJhzSQHm6Y55GFg	dZJr6ZsWW56uper-shbrXw
Wings of Glory	Crawk × Capchii	6	12	15	18	floor		OVh_hdWei2EYmT5SpINLsg	OVh_hdWei2EYmT5SpINLsg	loQNYFxrvYuFpQuk4TgxFw	FVK0oBE9ppwU32rKA094pw	lgLJRmucqgYj_ivtSbxeHQ
crossing blue	ぺのれり	6	13	16	18	floor		g0zBrynXmZ7suttdS2w09Q	g0zBrynXmZ7suttdS2w09Q	KGIlgYwQ4t05dBQPzTzQzg	h4TmkurjL0u9Jxbd3_R7Cg	-1u-7OCLWtTE_RDtjVZmpQ
Xéroa	かめりあ	7	14	17	19	floor		fjiLPA3CQY7YZeWWah9kug	fjiLPA3CQY7YZeWWah9kug	2FSRel-kXscFXFLALNKaZg	cTlHTCV_uXyHb2MqhhwDMA	FSnF8NiUSTtOQmgw_41Dbw
BlueMoon Princess	うさぎ愛好会(cosMo×syuri22)	6	13	16	18	floor		tvvDJRUtgnVnvxhJOqNIJA	tvvDJRUtgnVnvxhJOqNIJA	g0JDUxMvpqhwkUKCQc4zqw	gi2-SoWoMZqFsNo9drkHGw	UtDGZCCK2ZfG8aiMQ8fm9w
プラネタジャーニー	U-ske feat.棗いつき	5	11	14	17	floor		V7EvGJci-7qRmzoX1MmjcA	V7EvGJci-7qRmzoX1MmjcA	DDg1bvBBxMJBcalsKbTZJg	qcanAFwjEZjhzDD6pEc7WQ	uYlHto8XpydomKNFdq1h0A
メルヘン風紀委員会	はるなば with すずしろ&桃箱	5	11	14	17	floor		_ih9cJoIkneRMPz2A8m22w	_ih9cJoIkneRMPz2A8m22w	RMLTpljmDh77DF1VQeT6mg	x0WlJDGlxrLSbl7ZKP2j9g	JGct9KDfAgFBiPScNtEl5A
Яe's NoVǢ	からとP feat.リた☆	6	12	15	18	floor		NjFUCuHpOxMUG57NBFhXrQ	NjFUCuHpOxMUG57NBFhXrQ	tK0ggWR5IpTQAk00WevGVA	i54oYIbL8DDJAmfkdKKx5w	-7uyrSsjbIsqZTz37yx-YA
からくりピエロ(EXIT TUNES)	40mP	2	8	12	16	vocaloid		KPnmrYgJP4ZbGebrm9AHVA	KPnmrYgJP4ZbGebrm9AHVA	GbrdBaI3651qrn24Juc57A	rBNFnFEaT_GQlfKEVLhblA	RzOXkNRgsW8xhDOsVgY44w
GERBERA-For Finalists-	remixed by cosMo＠暴走P	7	13	17	19	sdvx		QwxgykSY4JfgPQKkD8ughQ	QwxgykSY4JfgPQKkD8ughQ	BOv4faGRpuZIntJnkPT-HA	6oamCDupDeWIpdrVG5HAkw	NxI_4_vq0Yv0aqKX12mCwQ
Libera me	Cranky	6	11	14	17	others		e35BE7TidOcl0d6tsek_jA	e35BE7TidOcl0d6tsek_jA	3m41b_I8eAII-urgmpq0aw	X1jN1jAPX8xMkj-TQXybFA	U7kKQtrMCfwvTifMO0rDSA
ワールズエンド・ダンスホール	wowaka	5	10	14	18	vocaloid		QhLOWM6KZlsjIV6o_Awxvw	QhLOWM6KZlsjIV6o_Awxvw	a8iJSbpHRBrXTM3pojAgnw	xRLUWZALFEytD2mISbKNuw	ev71Wcjgid65lsUx2ivI8g
I	黒魔	8	15	18	20	floor		haJvzN1S5loZjk7gL_nmaw	haJvzN1S5loZjk7gL_nmaw	Moli0oNzKKcFbBAQZ4R4UQ	8AXbp2BVZbQVeQx0IDyY-g	Yz0SdOL7OihVsg1y-Rrkqw
A Lasting Promise	Laur	7	14	17	19	floor		_nD6fCmd5yqSNTdXRS2wMg	_nD6fCmd5yqSNTdXRS2wMg	2xEH0_h21QokSj6rxedvDg	OcGhgzLA80t9ofGsUyP6BQ	Cp9qadGgO6fjDuSHEBSZIw
CUTE-Reflection	7mai	6	11	14	17	floor		Xp-MNAJ-_Jt_SmodOSTl_w	Xp-MNAJ-_Jt_SmodOSTl_w	oaoKupFsfwjvX8XqZ2O8Tw	HHqu5FmxeA85bM_ARS4fHg	tsin_M6rY1oVrP2KpSBPyQ
Cloud 9	雄之助	6	13	16	18	floor		cQa5Y7Csib8o8D9SSSAmGg	cQa5Y7Csib8o8D9SSSAmGg	NOcUFo_v7tBLHyDYi5bXmw	rW_w0u5GXH8p-HoCET0m-g	UawMmiFC-51ZyY4b1FV3Aw
Sacrifice and Faith	ℱsinfonia（Yu_Asahina　溝口ゆうま　かなたん　大瀬良  あい）	6	12	15	18	floor		qzJTPlGQkCEfeDyvIf-trA	qzJTPlGQkCEfeDyvIf-trA	zGmk0s9zJ9RIFajug7kUzw	GDOPADSrFPjMOURwSoHvcQ	BgaXErZ0Oc-8a96UhWVZpQ
神話に芽吹く	Cororo	6	12	15	18	floor		W5m9wqVXFJs9w3Xig7HOKQ	W5m9wqVXFJs9w3Xig7HOKQ	F2eZV3Ws8uMZuTgBWFHz8g	G848RA_QAYiD-jCKp9qF1w	sRUtHXwhy4UeWk8ln1uCBg
僕らの時間	テヅカ feat. 大西あみみ	6	11	14	17	floor		VVAOII9lzwXVwz-QuznFRg	VVAOII9lzwXVwz-QuznFRg	rB9DqeA7PVx13chaBzpjIg	DGXTOgW_RNKwcw8ERphWOQ	bGi5v-t4a-86WTHyca6s2A
羅生門	TAKU1175 × かにまゆ	6	13	15	17	floor		4C9pTSrSHIw3JtfObywQXA	4C9pTSrSHIw3JtfObywQXA	oBbZFDOMkg6amOsQj7P5_w	3QmZet8B1CGcxwsQJVIOBw	l_ECnxLGVju45kMb-4MquA
Last Resort	xi	7	14	17	19	floor		Q4MF5UGmBYZC8QCofPCEeg	Q4MF5UGmBYZC8QCofPCEeg	zazZ--t_g8iwYXUDJpM9kQ	boRNXcD0BaqQ7ufzXFid9A	2zCH6jvpWY2tBQ5-OYML5g
